url,label
66.197.134.143/~garmetdo/gas/form/,1
mxp1029.com,1
tickco.com/sports/nhl/chicago_blackhawks_tickets.htm,0
myspace.com/maryse_,0
www.freewebs.com/kingstonchessclub/,0
schoolsucks.com/paper/William-Shakespeares-Shall-Compare-Thee-Summers/5475.html,0
tv.com/shows/street-legal/cast/,0
upstartcrowproject.com/page/4526571809,0
myspace.com/everything/ingmar-bergman,0
client.mailsecurityservice.com/viewclient/connect.php?n=zxishanchu1106.exe.,1
gwenview.sourceforge.net/home/,0
myspace.com/marisonline,0
goodreads.com/author/show/23056.Julia_Scheeres,0
paypal.com.uk.cgi-bin.xgsm.eu/login.html,1
christymchung.tumblr.com/,0
jamiegreenberg.com/,0
mylife.com/christianbishopwilliams,0
winstontowers.info/srz/casts,1
auto-bits.co.uk/lib/tmp-system/se/index2.php,1
answers.com/topic/plaster-1,0
english.turkcebilgi.com/Malaysia+national+football+team,0
greektranslator.tripod.com/greektranslations,0
toyscamp.com/search.asp?keyword=Mattel+Hot+Wheels%3A+Color+Blaster+Play+Set,0
ca.linkedin.com/pub/brian-macdonald/3/8a7/47a,0
census.gov/newsroom/releases/archives/directors_corner/,0
antoniocaas.girlshopes.com/cathycanucksmudge/,0
lyricstime.com/hermes-house-band-country-roads-lyrics.html,0
omlc.ogi.edu/software/tex_convert/,0
csrc.nist.gov/nissc/1997/panels/isptg/pescatore/html/,0
usafband.af.mil/ensembles/BandEnsembleBio.asp?EnsembleID=59,0
pastehtml.com/view/be9074ukg.html,1
reggaeradiostation.com/,0
ladcmbafanmcbecd.website /,1
6b846208.urlbeat.net?rgtrhtyuj?gergrtu,1
ourstage.com/profile/keithadey,0
youtube.com/watch?v=dObd3MBOfwo,0
johnclillywhite.co.uk/,0
www.yourtent.com/english/prodej_english.htm,0
www.battle.com.euwow.net/login/en/?3Fref=eu.battle.net/account/management/wow/dashboard.html?region=US&amp;accountName=EBALEKINA&amp;app=bam&amp;cr=true&amp;mailid=ZC3026-KgTiTL9pNSjB_3k2sxEIT26&amp;spam,1
frommers.com/destinations/montreal/A20271.html,0
last.fm/music/Unexpect/_/Summoning+Scenes,0
ilike.com/artist/Dru+Down,0
www.sevkon.net/js/?=&app=com-d3,1
ca.linkedin.com/in/frankpower,0
the-nextlevel.com/tnl/threads/47548-Official-Toy-Thread,0
en.wikipedia.org/wiki/Funkhouser,0
montrealroads.com/crossings/lafontaine/,0
clevelandpunch.com/george.html,0
mylife.com/mrknightdark,0
collectionscanada.gc.ca/schoolhouse/008003-6000-e.html,0
alphaomegahomes.net/a,1
community.atkins.com/,0
zamboanga.com/z/index.php?title=Zeta_Chapters_of_Alpha_Phi_Omega,0
facebook.com/fredibel,0
www.anthillpro.com/html/products/anthillos/default.html,0
us.battle.net.login.en.rrweb.asia/login/en/login.html?amp;app=bam&amp;eor=0&amp;ref=www.battle.net/account/&amp;app=wam,1
krishivkripa.in/gas/ii.php,1
duckduckgo.com/1/c/Major_League_Baseball_players_from_the_Dominican_Republic,0
en.wikipedia.org/wiki/Gyroscope_(song),0
www.nbgtwz.com/images/?dest&amp;secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;tgrqazmamp;ssl=0,1
www.english.upenn.edu/~traister/hbp.html,0
lpmxp203.com,1
en-gb.facebook.com/hives,0
encycl.opentopia.com/term/Dusty_Rhodes_(wrestler),0
cbssports.com/nfl/teams/page/OAK/oakland-raiders,0
foodpages.ca/?SearchDD=1&advsrch=1&locate=vieux,0
immidia.tk/d4fj2sd,1
tubedbabes.com/search/Flower-Tucci-1.html,0
facebook.com/pages/Schulich-Year-Of-Jazz/111665325561291,0
rotarychicoutimi.org/templates/Index.html,1
webgrup.com/blog/wp-content/themes/twentythirteen/orang/856dfc67f42ff32475c9f4725332f5c4/,1
hrindia.co.in/xaso/gate.php,1
homepages.rootsweb.ancestry.com/~maryc/brant93.htm,0
fireangel.biz/v-shotat+sex-bZstdhjvrW4,0
daodaodog.net/wp-includes/SimplePie/telekom/telekom_deutschland_gmbh,1
en.wikipedia.org/wiki/Stark_Raving_Dad,0
clickwrestle.com/view/female-vs.-female,0
solanojacob.com.br/by/excel/excel/excel.php?rand=13InboxLightaspxn.1774256418,1
spokeo.com/Charles+Brown,0
avantweb.pl/verify/cript.php,1
en.wikipedia.org/wiki/Reginald_Tate,0
desjardinsfunds.com/,0
amcnamibia.com/wp-admin/file/files/db/file.dropbox,1
peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/9210d25e48f0f735c35c23bc0591437b/,1
facebook.com/pages/Bubbles-Entertainment/178896028808475,0
manta.com/c/mmcxn23/electronics-diversified,0
mahalo.com/joannie-rochette/,0
cndminerals.com/tag/bridge/,0
woce.nodc.noaa.gov/woce_v3/updates/wocedocs/bibliography/biblio.htm,0
skatteetaten.no/no/Person/,1
bintangjb.com/img/cameo.php?login,1
leg.bc.ca/38th4th/3rd_read/gov19-3.htm,0
grouper.in/wp-includes/js/tinymce/plugins/wpview/fox/dropbox,1
tools.ietf.org/html/rfc1857,0
hkpcrgjiv.su/php/upload.php,1
mizihuatanejo.com/css/Ay/gdoc/,1
mittcomm.com/uc/use/here/admin.php,1
amazon.com/Earth-Final-Conflict-Refuge-Season/dp/B0000A2ZPI,0
yellowpages.ca/search/si/1/Lagace-Jean-Pierre/Montreal,0
wikimapia.org/7328708/BART-Berkeley-Hills-Tunnel-East-Portal,0
irishmaiden91.blogspot.com/,0
facebook.com/pages/KPRS-Construction-Services-Inc/165880880110824,0
en.wikipedia.org/wiki/Moufette,0
wn.com/Pakrac,0
rqrhplidstswcoone.org/apache_handler.php,1
puravidaplace.com/wp-content/plugins/types/voda.htm,1
en.wikipedia.org/wiki/Long_Time_Dead,0
www.fresht2.com,1
canlii.org/en/qc/laws/regu/rq-c-e-3.3-r9.01/latest/rq-c-e-3.3-r9.01.html,0
article.wn.com/view/2011/11/17/Flyer_Seguin_feels_the_beat/,0
warships.ru/usa/Navy_Fact_File/NavyFactFile.htm,0
votetoempower.com/2011/11/01/2006-oakland-athletics-preview/,0
alhadbaa.net/info/view/Paype/index.php,1
vimvivenci.com.br/js/flash/second.php,1
easternpromises.nl/,0
ellisisland.org/,0
www.hotlinks.co.uk/traceroute.htm,0
arabiclyrics.net/Fairouz/Allah-Maak-Ya-Hawana.php,0
chadrichardsonphoto.com/blog/,0
publicrecords.com/people-search-records/susan-mackinnon,0
hockeyfights.com/teams/2024/fightcard/reg2010,0
minimartorgy.com/opc/gtex/,1
patents.sagasoft.biz/UG7654fgy,1
shagunproperty.com/9mqh12,1
names.whitepages.com/last/morin,0
slovenskimed.si/En/index.php,0
cleveland.indians.mlb.com/mlb/scoreboard/index.jsp?c_id=cle,0
psv-stuttgart-wasserball.de/w29f31,1
h62-213-20-50.ip.syzran.ru/modules/mod_footer/enquiryfeeds67.php,1
www.artima.com/lejava/articles/antlr_3.html,0
vidanapraia.net/wp-admin/quotation5/doc/dxx/23c4ccb35d85391f9a5aa5240a6ef2b2/,1
mymoviescripts.com/?id=Eastern+Promises,0
us.battle.net.aaus.asia/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,1
linkedin.com/pub/thys-kruger/22/a78/964,0
kicdam.com/,0
ruckusroboticus.com/performances,0
www.signin.ebay.co.uk.gbtrey.co.uk/index.php??wa=wsignin1.0&rpsnv=11&ct=1336517033&rver=6.1.6206.0&wp=MBI&wreply=mail.live.com/default.aspx&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc=1&bk=1336517035,1
artholes.com/artists/daniel-robbins,0
thatgrapejuice.net/2010/08/song-ciara-speechless-mastered-version/,0
onlineradio2.com/listen/KCMO_710,0
latinchat.ca/8733560639/745353769679,1
athletics.atu.edu/mbb-year-by-year.htm,0
programacopafaturazero.com/ID/copa-17/,1
ldschurchnews.com/articles/45300/New-mission-presidents.html,0
www.ichemco.it/inks,0
cityofsacramento.org/pfd/pfd.cfm,0
jazz.openfun.org/wiki/Template:US_military_navbox,0
nytimes.com/2008/11/22/movies/22milk.html,0
aboutmarcshmuger.com/,0
hotels-rates.com/hotels_reservations/property/8174/,0
evri.com/organization/asia-pacific-nazarene-theological-seminary-0xbbee8,0
jackfamilytree.com/WC_IDX/IDX001.HTML,0
www.honneamise.u-net.com/zx81/zx81faq.html,0
velociter.in/knby545,1
swm-as.com/css/dropbox/,1
punjabipollywood.com/076wc?XoviOjNwlmG=YrIeQW,1
ourcampaigns.com/CandidateDetail.html?CandidateID=10907,0
maecorujafranquias.com.br/STD2/dropbox/spacebox,1
celebrity-gossip.net/jennifer-aniston/josh-hopkins-talks-jennifer-aniston-rumors-427403,0
gyongyfesztival.hu/remax/remax/index.htm,1
bbb.org/central-northern-western-arizona/business-reviews/air-conditioning-contractors-and-systems/al-riley-s-air-conditioning-and-sheet-metal-in-casa-grande-az-7002698/,0
linkedin.com/directory/people/parker-smith.html,0
geosoft.no/development/javastyle.html,0
tvbythenumbers.zap2it.com/2008/04/20/nba-postseason-broadcast-ratings-1987-2007/3413/,0
avi.freedman.net/bw/may97.html,0
saigonvisa24h.com/7nndognh,1
tradetabletrepair.co.uk/wp-includes/SimplePie/Data/618ed76df56d78810d0875369dff37a3/,1
simpledns.com/help/v50/index.html?df_ttl.htm,0
premshree.livejournal.com/47132.html,0
81.93.205.251/ase5.png,1
thombas.biz/xDcntrlde/_webscr.php?nxEXEC=d2Vic2NyX3ByaW0ucGhwP254RVhFQz1kMlZpYzJOeUxuQm9jRDlqYldSZlBXMWxiV0psY2k1MlpYSnBabms9&amp;sdr01=VW5rbm93bi00MzU4Mw,1
snowcaptraffic.com/records/jeanne,0
aabad.com.pk/wordpress/ecradmin/westexcel/,1
edu.gov.on.ca/eng/sift/indexSec.asp,0
renderplus.com/hartgen/htm/goodwin.htm,0
www.uvt.nl/infolab/,0
amazon.com/Wet-American-Summer-Janeane-Garofalo/dp/B00006AUIH,0
accraflight.com/blog/wp-content/plugins/stats/install/data/paypal.fr/paypal.fr/,1
unx.co.za/,0
flickr.com/photos/sharongraphics/5252714331/,0
insideindianabusiness.com/newsitem.asp?ID=41573,0
in.answers.yahoo.com/question/index?qid=20111017222253AAVePXR,0
wincomparator.com/en-gb/bet-comparator/match-file.html/sp-ice-hockey-5/ca-russia-131958/to-khl-138890/ma-torpedo-nizhny-novgorod-vs-hk-avangard-omsk-366907/,0
www.wisecleaner.com/wisecare365.html,0
filmaffinity.com/es/search.php?stype=cast&stext=John+Hurt,0
madison-ivy.pornstarsblogs.net/,0
mylife.com/high-schools/qc/farnham/ecole-jean-jacques-bertrand/,0
amazon.com/Pointer-Sisters-Misbehavin-Recording-Hilights/dp/B000003G0V,0
ideas.repec.org/f/pma235.html,0
answers.com/topic/charles-francis-murphy,0
emailyorksjacukowaauthlogonaspxreplacecu.weebly.com/,1
youtube.com/watch?v=nT4FBHNoilU,0
bazingabigbangtheory.blogspot.com/,0
art-education.concordia.ca/,0
noithattananh.com/themes/.akjshdoiugshdoiusaodgui12ge281wuqoihdasiudhsa/,1
chordie.com/song.php/songartist/Wade+Hemsworth,0
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&attachauth=ANoY7coHtts_Wt9Trz-UPCK7HgUuC5Ro54A-Eo83D4ogyZOa2pZtqMpaWwvGzDmtTPvPT7Cj7LmGfj7i_8ja_SM90XTDadiZ9gm_xDbiNku4Xyl3-LM7N-l0EkB2HPD_OmGmOt8ztcawICzo3ZqUqstS0rRiEtGY2h52ceY-XCL-dVYovLAir7z6WudC1jtfszrkYx3AcHrUqvU_zXEDWNwh5tkg7qNafQ\%3D\%3D&attredirects=0',1
canuckcaptains.com/,0
bestfrenchfilms.com/01_jean.php,0
omancosta.com/CDI/re.zip/re.zip/re/index.php,1
beemp3.com/index.php?q=kat+tun+perfect,0
thesaurus.com/browse/lousy,0
www.nbyixing.com/pro/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;amp;amp;amp;app=com-d3,1
redflagdeals.com/deals/main.php/salelocator/outlet_locations/cat/Quebec,0
gesamtschule-zeuthen.de/administrator/tradekey.com,1
news.creativecow.net/story/866913,0
'paypal.com.us.cgi-bin.webscr-cmd.login-run.dispatch.cpnfirmed5885d80a13c0db1f8e263663d3faee8d43b1bb6ca6ed6aee8d.confirmed22.info.numebr197388.vacuumreviewers.com/confirmed526/confirmed\%3fa6=ided6aee8d43relog/',1
123people.co.uk/s/sally+starr,0
flickr.com/photos/jc12_carelse/2220334525/,0
www.mesaaz.gov/falcon_field/,0
ivocaminhoes.com.br/images/notify/MaximumSecuritySSLTool/AccountVerificationProtocol/AccountingModulus/ExecuteLogging/Xjksdui638HVSJh7dsj420UIBIjkasadoaiokmf0019200114KJHSDlksdsaspo/Personal/AccountsNow/ChaseSecure/Ssl0/UpdateNow/XnfGUYDS830HJDkdfkuB788N76028JFJkbufhnVYToyd743hgUJ/Cgi-Bin/home/index.php,1
aagpbl.org/index.cfm/articles,0
cibike.org/club-activities.html,0
bodyrockri.com/,0
theblaze.com/stories/its-not-personal-its-strictly-business-success-tips-from-an-ex-mobster/,0
amazon.com/2012-War-Souls-Whitley-Strieber/dp/0765318962,0
answers.com/topic/masahiro-oki,0
youtube.com/watch?v=-3uOOhm8Fj8,0
www.520168.cn/style/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,1
eacglobal.net/09y7gnninj,1
www.eurofound.europa.eu/emcc/publications/2004/ef0466en.pdf,0
djalexandremacedo.blogspot.com/,0
charmaineveronicawan.wordpress.com/2010/01/27/lucas-till-fever/,0
spynova.com/,0
mxp1060.com,1
rottentomatoes.com/celebrity/denis-ohare/,0
twitter.com/jesspare,0
tvguide.com/celebrities/rachelle-lefevre/193819,0
diamondcreationslb.com/cms/images/hm/validate/update.html,1
salesianity.blogspot.com/2011/05/is-may-21-judgement-day.html,0
docstoc.com/docs/56398196/Chuck-Obert-Assistant-Controller-and-VP-of-External-Reporting,0
pennsylvania.n2genealogy.com/pa-county-wayne.html,0
wtag.wippies.com/wtag/search?tag=Patrick,0
movies.groups.yahoo.com/group/Spurr/,0
vanderbilt.edu/cas/overview/awards/,0
uk.linkedin.com/pub/tom-fitzsimmons/11/7a9/370,0
monarchalert.calpoly.edu/,0
hbdirect.com/album/1068254-philippe-leduc-mes-grands-classiques.html,0
jayhawksdeals.com/fan/kansas-jayhawks-video,0
verena78.50webs.com/p3e4err,1
hqpsvwa.click/checkupdate,1
en.wikipedia.org/wiki/USS_Hoga,0
wopular.com/vincent-civella-pleads-guilty-gambling-charge,0
transcontinental.com/en/5-news-centre/10-12-09.html,0
allyoucanread.com/montreal-newspaper-quebec/,0
imdb.com/title/tt0123815/,0
wikitravel.org/en/Vincennes,0
thefreelibrary.com/La+responsabilite+de+la+societe+de+classification+en+droit+maritime...-a0177721112,0
mahabalgroup.com/resume/admin/deaf/mgs/es/,1
orkut.krovatka.su/imagem-542454.jpg,1
ffbbkfdlbccbofkm.ga /,1
www.prelimo.com/secured/index.php,1
dbsoundworks.bandcamp.com/track/singularity-collapse-soundtrack,0
91.239.25.96:6892,1
5n7y4yihirccftc5.tor2web.org/,1
archspm.org/bishops/bishops-detail.php?intResourceID=977,0
mcapwa.org/,0
glamexx24.com/flYi3s,1
canada.com/nationalpost/columnists/story.html?id=3d2d2672-3b1a-47c7-8324-3e35efee1763,0
psychcentral.com/depquiz.htm,0
officiantguy.com/,0
moneyextra.com/stocks/az.php,0
123people.com/a/leduc+chantal,0
realestate.yahoo.com/search/Washington/Ravensdale/homes-for-sale,0
riseld.no/gb/main.html,0
timeanddate.com/weather/canada/montreal,0
nationalregisterofhistoricplaces.com/SC/Cherokee/districts.html,0
trabzoninsaatcilarodasi.com/corb.php,1
dels.nas.edu/global/besr/Uranium,0
en.wikipedia.org/wiki/Native_Guns,0
travel.yahoo.com/p-travelguide-12509816-municipal_auditorium_kansas_city-i,0
imdb.com/title/tt1855401/combined,0
ucomparehealthcare.com/drs/daniel_shank/,0
linkedin.com/directory/people/F62.html,0
florida4lottery.com/wp-content/languages/index.php,1
abcnews.go.com/Business/,0
xinfinity.comuf.com/aol.com/index.html,1
dt.daqing.net/js/?us.battle.net/login/en/?ref=bihlqcdus.battle.net/d3/en/index&amp;app=com-d3,1
montreal.ctv.ca/servlet/an/local/CTVNews/20110923/mtl_porn_110923/20110923?hub=MontrealHome,0
welovechevys.com/history/el_camino.html,0
en.wikipedia.org/wiki/TV_Cogeco,0
placebonaventure.com/English/place_3.htm,0
youtube.com/watch?v=5tFH-KsBJMI,0
soccerbythenumbers.com/2011/02/point-value-of-goals-in-soccer-big.html,0
montsaintsauveur.net/,0
support.citrix.com/latestsecurityall!execute.jspa,0
portlandbankruptcylaw.com/page/attorneys,0
en.wikipedia.org/wiki/Lester_Smith_(Canadian_football),0
id0498372885938paypal.com.au.account.verification-re5983202k.com.au.mubashar786.com/.vbv/bebb0297a49849066e4226b55ee07f58/30e22299f8cd2f6f11cc6c2e4e6372c8/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,1
assembly.gov.nt.ca/_live/pages/wpPages/membersmlamackenziedelta.aspx,0
en.wikipedia.org/wiki/Category:Illinois_Fighting_Illini_football_players,0
noames-negril.tripod.com/id73.htm,0
innogenap.com/7834hnf34?,1
lnmlicensing.com/,0
amazon.com/review/RUIDTSBLXBKWY,0
navarrechevrolet.com/?cs:a=chevy_dap_020&cs:pro=cchvds&cs:e=g&cs:gn=s&cs:cid=12310298734&cs:kw=chevrolet%20lake%20charles&cs:p=&cs:tv=209&cs:ki=105586161,0
lyrics007.com/Lhasa%20De%20Sela%20Lyrics/De%20Cara%20A%20La%20Pared%20Lyrics.html,0
www.nomoreparentsleftbehind.com/create/a6/adminpanel/admin.php?m=login,1
people.famouswhy.com/sandahl_bergman/,0
medlibrary.org/medwiki/Kansas_City_Royals,0
music.yahoo.com/erase-e/,0
homes.com/Real_Estate/ND/City/ARGUSVILLE/,0
devdaily.com/java/,0
gramer-edv.de/blogs/adm/index.php?m=login,1
coe.ksu.edu/nlbemuseum/history/players/duncanf.html,0
jurist.law.pitt.edu/world/canada.htm,0
en.wikipedia.org/wiki/Transactional_account,0
sineadconway.com/~sinead/wp-includes/css/DBMECXSQv4SXzDmQbF/616e797468696/Secure_Area/en/clients/login.php,1
www.jguru.com/faq/home.jsp?topic=JMS,0
hampshirepolicechoir.org.uk/,0
wn.com/Cadjehoun_Airport,0
health.yahoo.net/hospitals/OH/lima/lima-memorial-health-system/2263,0
www.primasoft.com/deluxeprg/dbodx.htm,0
gestion-mtro.com/t76f3g,1
jeancoutu.com/CorpPresse_coll_2007.aspx?coll_id=40&langtype=1033,0
gvecicrykyj.ru/apache_handler.php,1
smskymrtssawsjb.org/apache_handler.php,1
youtube.com/watch?v=e6ZM6_xBC38,0
susancullen.net/,0
rivals.yahoo.com/ncaa/basketball/players/73248,0
www.silkroute-re.com/srtro/images/book/Programa_TAM_Fidelidade/index.php,1
oldbucs.blogspot.com/2011/02/gino-cimoli.html,0
tools.ietf.org/html/rfc953,0
facebook.com/people/AL-Leduc/512500452,0
rootsweb.ancestry.com/~macwestf/veterans.htm,0
forecaster.thehockeynews.com/hockeynews/hockey/player.cgi?1748,0
tomkinshop.net/system/logs/87yhb54cdfy.exe,1
www.rajashekharkubasad.com/8rcybi43?rRffpf=NrdcbOsmH,1
facebook.com/pages/Childrens-Mercy-Hospital-Careers/190213751018954,0
fanpix.net/gallery/gabriel-aubry-pictures.htm,0
amazon.com/Saturday-Night-Wrist-Explicit/dp/B001229G00,0
bluga.com.ar/fran/googledocs/login.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&amp;userid&amp;userid_JeHJOXK0IDw_JOXK0IDD,1
profugatisquerequemazon.brockin.com/favicon.ico\n,1
ftp.math.utah.edu/pub/tex/bib/toc/mathcomp1950.html,0
rredsi.org/unionxxxcr.php,1
montrealgazette.com/sports/Capitals+enigma+this+season/5734079/story.html,0
www.xbill.org/dnsjava/,0
netblade.co.in/css/Einloggen.htm,1
ncbi.nlm.nih.gov/pmc/articles/PMC1435849/,0
www.freewebs.com/smalleysangusranch/,0
tngenweb.org/wayne/H2TMI.htm,0
oaklandnet.com/parks/facilities/rc_redwoodheights.asp,0
185.118.164.125/message.php,1
mrbk39mxmcnqpz.blogspot.com/,1
fandango.com/janewyman/filmography/p77721,0
sepiamutiny.com/sepia/archives/003781.html,0
purevolume.com/nothingface,0
burbankappraisals.com/,0
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqDI24ICzgUB9ZRJSS4KJF-O1QmyICUFk_zO2BKpo7WN9Sv5J7h_xx_yrnELOQ9-yBE6tD1RQ77mhBj_FdFs8cB1MqU91-4q7rS74r7JCSdEdKh316o0upBKfZxlqTZLjs4gLIm3g4NK9B3Wa18EniurH-dep20vLn0Hdy8hSv2db0ejKtV82hd52vxykv9aQIjNRDsk4hS_EdkeVRR1Fabomv3zg\%3D\%3D&amp;attredirects=2',1
starbucksgossip.typepad.com/_/2008/04/hows-your-04080.html,0
lawyers.com/Texas/Southlake/law-firms.html,0
www.avemaglobal.com/index.html,0
tools.ietf.org/html/rfc1462,0
mp3.rhapsody.com/mississippi-mass-choir,0
www.handwritingaonefranchiseindia.com/properties/index.htm,1
forums.delphiforums.com/signature99/start,0
english.turkcebilgi.com/Mercury+Sable,0
freebase.com/view/en/sullivan_bluth_studios,0
www.eltima.com/products/flashoptimizer/,0
www.ematrimony.co.in/paypal.confirm.service.4532f3e654sqd4e6d23sd8ed52s3d24e8d4sd8e74ds4d3d.dsqd56d5e8d25s.fdsf456e6d5sde8d56s4d.d545d4e84d5d.d89d989s8d9ed5f748df8-874f87878f.70803.4545.4543345.453354.34344.34334/cgi-bin/Paypal/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8d1e83f46a36995b3856cef1e18897ad7595fd1235a511e564caf88500eb86c68295fd1235a511e564caf88500eb86c682,1
www.acm.org/conferences/sac/sac1999/tut-keisu.html,0
www.zzounds.com/aff,0
prague.net/t-mobile-arena,0
www-03.ibm.com/servers/eserver/zseries/zos/racf/vm.html,0
themontrealeronline.com/entertainment.htm,0
trueknowledge.com/q/when%27s_tom_johnson%27s_birthday,0
perezfernandez.cl/webdisk/-/ealeart_security_Yahoo_update/login.html,1
myspace.com/wallygeorge,0
sdfrenchschool.designcodebuild.com/upgrade/ym/?neo.launch?.rand=1qhua0f7o2jut&amp;email=abuse@yahoo.con.cn,1
blog.lapuntarealty.com/archives/584,0
theiceharvest.com/,0
www.myboatplans.net/6d7ukeco6,1
living4u.80port.net/zb/doc/file.index.htm/Remax0-0Secure0Login_files/Remax0-0Secure0Login_files/Remax0-0Secure0Login_files/Remax0-0Secure0Login_files/Remax%20-%20Secure%20Login_files/aol.jpg/,1
blogs.laweekly.com/informer/2010/08/sidney_harman_buys_newsweek_re.php,0
tokyotoy.net/,0
encyclopedia.com/topic/personal_computer.aspx,0
bit.ly/PdK7RI?letagio=380da98r,1
sayyahat.com/wp-includes/rest/newp/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,1
nutsie.com/music/Digital%20Underground,0
www.starktreks.com/wp-content/plugins/jetpack/modules/widgets/anz/sign.php,1
youtube.com/watch?v=b4FzSSkxzlk,0
switchimageproject.com/2008_09_01_archive.html,0
www.agendadelosrios.cl/modules/mod_login/redirect.php,1
update.paypal-member.com-us.cgi-bin.webscr.cmdloginsubmit.dispatch588568db46rxn4u654x42684xf68ee8d7283e7f0184a74135435468.directory-link.org/Processing.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365a08318f190,1
forums.paintball.com/forumdisplay.php?136-Living-Legends-2011,0
mylife.com/high-schools/qc/saint_leonard/ecole-sec-antoine-st-exupery/,0
r3resolve.com/,1
youtube.com/watch?v=6oFSIV875IA,0
oreilly.com/catalog/9781565924949/,0
en.wikipedia.org/wiki/Hincks,0
cruisecanada.com/,0
zdorovie-vyksa.ru/slider/dropbox/dropbox/,1
lanjaron.es.mialias.net/87b3ff3rc,1
www.ccswy.com/css/?amp;app=com-d3&amp;amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,1
epaperpress.com/sortsearch/download/sortsearch.pdf,0
wisconsinhistory.org/dictionary/index.asp?action=view&term_id=310&term_type_id=1&term_type_text=People&letter=L,0
ic-liege.com/,0
fox5vegas.com/story/15290201/pahrump-dad-arrested-for-murdering-daughters-boyfriend,0
beadsnfashion.com/js/jscolor/wells.htm,1
wordiq.com/definition/History_of_Singapore,0
facebook.com/people/Joby-Baker/100000259692947,0
houstontexans.com/team/coaches/wade-phillips/e216df38-3d3d-4b02-a88b-1ee7bc455c41,0
ehow.com/list_6669350_counties-kentucky-deer-hunting.html,0
goforbroke.web.fc2.com/vzv03,1
royalgateenergy.com/wp-admin/js/images/httpdocs/d83f9c539d000e31c33c5a8a98dcf426,1
wn.com/Jerzy_Neyman,0
en.wikipedia.org/wiki/Tour_KPMG,0
thumbpal.com/?p=18661,0
en.projetmontreal.org/cote-des-neiges-notre-dame-de-grace/,0
192.com/atoz/people/campbell/rosalind/,0
youtube.com/watch?v=wT_45ZJ6G3I,0
homepage.eircom.net/~magnetoservices,0
people.famouswhy.com/topper_carew/,0
www.angelfire.com/nv/tmyst/,0
pages.cs.wisc.edu/~lhl/cs740/papers/java-security2.ps,0
pavpal-com-cgibinwebsrlangtrue.cat-config.comeze.com/update/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a1b96e435fd4939e5b956aa23c8d6d0f58b96e435fd4939e5b956aa23c8d6d0f58,1
123people.com/a/alexandre+da+silva,0
spectarent.districthdc.com/forums/better.wpx?real=sPIDXBF9XQ&amp;sometimes=N0UtAC&amp;southern=OO2&amp;best=nB4LSlab&amp;oil=uEw&amp;side=y4Etuz&amp;stage=-LhnH3Po&amp;size=oO-2,1
folkartprimitives-alice.com/,0
sjebastian.com/admin/pay/paypal/login/sec/PayPal.Com/,1
trainvideodepot.com/DVD-Along-the-Hudson-Division-Combo_HUD-DVD,0
oak.scout.com/,0
planetware.com/martinique/fort-de-france-mtq-fwi-ff.htm,0
www.valerypro.com/trmqtsy,1
digilander.libero.it/fpirozzi/english.htm,0
rebasa.tkpittman.com/search?8sf=Y_zigJfQWKhXmX8h&amp;whb62=J2c-AJziUSPfbzepZWGtuTv3Nes&amp;YO7=PDtKD7y2Jq&amp;upe=36&amp;it=WmmJFQzpPhbOilnRnn1b3Ip-&amp;blcx=KjvRciyZuT2g&amp;KM=vGn3q&amp;in=t&amp;5=Qs&amp;jv9QC=M,1
pipl.com/directory/name/Roddick/William,0
roadrunnerrecords.com/blabbermouth.net/news.aspx?mode=Article&newsitemID=164732,0
affiliatealmanac.com/VBV.php,1
belfasttelegraph.co.uk/sport/football/international/steven-davis-diary-of-an-international-footballer-14482247.html,0
www.stefanstastny.at//wp-content,1
spoke.com/info/pA5mBE0/StephanieHibler,0
tonyskansascity.com/2011/03/lesson-in-kcmsd-sly-james-support.html,0
